systemOperation;ID;invariantType;classification;GPT_verdict;result;confidence;promptTokens;completionTokens;totalTokens;maxNumberOfOperations;GPT_Model
AmadeusHotel_getMultiHotelOffers;10;daikon.inv.binary.twoString.StringEqual;FP;FP;TN;0.9;762;436;1198;100;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;11;daikon.inv.binary.twoScalar.IntEqual;FP;FP;TN;0.85;683;375;1058;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;12;daikon.inv.binary.twoScalar.IntEqual;FP;FP;TN;0.85;720;418;1138;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;13;daikon.inv.binary.twoScalar.IntEqual;FP;FP;TN;0.85;726;384;1110;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;14;daikon.inv.binary.twoScalar.IntEqual;FP;FP;TN;0.7;728;365;1093;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;15;daikon.inv.binary.twoScalar.IntEqual;FP;FP;TN;0.9;1050;423;1473;50;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;16;daikon.inv.binary.twoScalar.IntEqual;FP;FP;TN;0.85;839;446;1285;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;17;daikon.inv.binary.twoScalar.IntEqual;FP;FP;TN;0.95;941;459;1400;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;18;daikon.inv.unary.string.OneOfString;FP;FP;TN;0.95;794;375;1169;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;19;daikon.inv.unary.string.OneOfString;FP;FP;TN;0.9;768;353;1121;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;20;daikon.inv.unary.string.OneOfString;FP;FP;TN;0.95;699;387;1086;100;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;21;daikon.inv.unary.scalar.OneOfScalar;FP;FP;TN;0.9;663;389;1052;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;22;daikon.inv.unary.string.OneOfString;FP;FP;TN;0.95;797;320;1117;100;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;23;daikon.inv.unary.scalar.NonZero;TP;TP;TP;0.95;612;294;906;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;24;daikon.inv.unary.scalar.NonZero;FP;FP;TN;0.85;661;434;1095;100;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;25;daikon.inv.unary.scalar.OneOfScalar;FP;FP;TN;0.9;771;408;1179;50;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;26;daikon.inv.unary.scalar.NonZero;TP;TP;TP;0.95;651;371;1022;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;27;daikon.inv.unary.scalar.NonZero;TP;TP;TP;0.95;613;281;894;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;28;daikon.inv.unary.scalar.OneOfScalar;FP;FP;TN;0.9;697;471;1168;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;29;daikon.inv.unary.scalar.NonZero;TP;TP;TP;0.95;618;339;957;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;30;daikon.inv.unary.sequence.EltNonZero;TP;TP;TP;0.95;863;375;1238;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;31;daikon.inv.unary.scalar.OneOfScalar;FP;FP;TN;0.85;730;499;1229;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;32;daikon.inv.unary.string.OneOfString;FP;FP;TN;0.8;762;428;1190;100;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;33;daikon.inv.unary.sequence.EltNonZero;TP;FP;FN;0.85;824;386;1210;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;34;daikon.inv.unary.scalar.NonZero;FP;TP;FP;0.9;618;369;987;500;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;35;daikon.inv.unary.string.OneOfString;FP;FP;TN;0.95;782;327;1109;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;36;daikon.inv.unary.stringsequence.OneOfStringSequence;FP;FP;TN;0.9;948;382;1330;50;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;37;daikon.inv.unary.stringsequence.EltOneOfString;FP;FP;TN;0.9;961;373;1334;50;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;38;daikon.inv.unary.stringsequence.OneOfStringSequence;FP;FP;TN;0.9;902;470;1372;50;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;39;daikon.inv.unary.stringsequence.EltOneOfString;FP;FP;TN;0.9;999;426;1425;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;40;daikon.inv.unary.stringsequence.OneOfStringSequence;FP;FP;TN;0.85;989;385;1374;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;41;daikon.inv.unary.scalar.OneOfScalar;FP;FP;TN;0.85;682;462;1144;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;42;daikon.inv.unary.scalar.OneOfScalar;FP;FP;TN;0.85;717;388;1105;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;43;daikon.inv.unary.scalar.OneOfScalar;FP;FP;TN;0.95;779;401;1180;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;44;daikon.inv.unary.scalar.OneOfScalar;FP;FP;TN;0.8;664;421;1085;50;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;45;daikon.inv.unary.string.OneOfString;TP;TP;TP;0.95;742;324;1066;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;46;daikon.inv.unary.scalar.OneOfScalar;FP;TP;FP;0.85;752;372;1124;100;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;47;daikon.inv.unary.string.OneOfString;FP;FP;TN;0.85;802;453;1255;100;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;48;daikon.inv.unary.scalar.OneOfScalar;FP;FP;TN;0.8;659;375;1034;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;49;daikon.inv.unary.scalar.OneOfScalar;FP;FP;TN;0.7;702;394;1096;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;50;daikon.inv.unary.scalar.OneOfScalar;FP;FP;TN;0.85;702;424;1126;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;51;daikon.inv.unary.scalar.OneOfScalar;FP;FP;TN;0.85;1090;431;1521;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;52;daikon.inv.unary.scalar.LowerBound;TP;TP;TP;0.95;1040;398;1438;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;53;daikon.inv.unary.scalar.OneOfScalar;FP;FP;TN;0.9;944;438;1382;50;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;54;daikon.inv.unary.scalar.OneOfScalar;FP;FP;TN;0.85;898;404;1302;100;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;55;daikon.inv.unary.scalar.OneOfScalar;FP;FP;TN;0.8;977;472;1449;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;56;daikon.inv.unary.scalar.OneOfScalar;FP;FP;TN;0.85;964;443;1407;50;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;57;daikon.inv.unary.scalar.OneOfScalar;FP;FP;TN;0.85;966;457;1423;50;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;58;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;TN;0.85;1155;486;1641;500;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;59;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;TN;0.85;1014;498;1512;100;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;60;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;TN;0.9;1078;473;1551;100;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;61;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;TN;0.95;850;523;1373;100;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;62;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;TN;0.75;1148;571;1719;100;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;63;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;TN;0.85;1150;538;1688;100;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;64;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;TN;0.75;1115;606;1721;100;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;65;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;TN;0.9;1065;472;1537;100;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;66;daikon.inv.binary.sequenceString.MemberString;FP;FP;TN;0.95;793;439;1232;100;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;67;daikon.inv.binary.sequenceString.MemberString;FP;FP;TN;0.95;918;412;1330;100;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;68;daikon.inv.binary.sequenceString.MemberString;FP;FP;TN;0.95;799;406;1205;100;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;69;daikon.inv.binary.sequenceString.MemberString;FP;FP;TN;0.95;924;427;1351;100;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;70;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;TN;0.9;1184;480;1664;100;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;71;daikon.inv.binary.twoScalar.IntLessThan;FP;FP;TN;0.75;1068;541;1609;500;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;72;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;TN;0.9;1044;480;1524;50;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;73;daikon.inv.binary.sequenceString.MemberString;FP;FP;TN;0.95;855;433;1288;100;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;74;daikon.inv.binary.sequenceString.MemberString;FP;FP;TN;0.95;980;502;1482;100;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;75;daikon.inv.binary.sequenceString.MemberString;FP;FP;TN;0.95;812;445;1257;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;76;daikon.inv.binary.sequenceString.MemberString;FP;FP;TN;0.95;937;459;1396;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;77;daikon.inv.binary.sequenceString.MemberString;FP;FP;TN;0.95;817;471;1288;100;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;78;daikon.inv.binary.sequenceString.MemberString;FP;FP;TN;0.95;799;422;1221;100;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;79;daikon.inv.binary.sequenceString.MemberString;FP;FP;TN;0.95;841;414;1255;100;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;80;daikon.inv.binary.sequenceString.MemberString;FP;FP;TN;0.95;942;395;1337;100;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;81;daikon.inv.binary.sequenceString.MemberString;FP;FP;TN;0.95;924;473;1397;100;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;82;daikon.inv.binary.sequenceString.MemberString;FP;FP;TN;0.95;966;391;1357;100;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;83;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;TN;0.7;1170;469;1639;500;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;84;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;TN;0.7;1077;458;1535;100;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;85;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;TN;0.85;1147;408;1555;100;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;86;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;TN;0.7;1151;523;1674;100;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;87;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;TN;0.7;1232;519;1751;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;88;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;TN;0.85;1140;449;1589;100;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;89;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;TN;0.85;1067;507;1574;50;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;90;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;TN;0.9;1144;416;1560;100;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;91;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;TN;0.85;976;512;1488;100;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;92;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;TN;0.85;1396;430;1826;50;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;93;daikon.inv.binary.twoScalar.IntLessEqual;FP;FP;TN;0.9;980;410;1390;100;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;94;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;TN;0.85;1400;519;1919;50;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;95;daikon.inv.binary.twoScalar.IntGreaterThan;FP;FP;TN;0.85;1214;615;1829;1000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;96;daikon.inv.unary.string.OneOfString;TP;TP;TP;0.95;677;390;1067;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;97;daikon.inv.unary.sequence.EltNonZero;TP;TP;TP;0.95;1016;288;1304;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;98;daikon.inv.unary.scalar.NonZero;TP;TP;TP;0.95;605;322;927;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;99;daikon.inv.unary.string.OneOfString;TP;TP;TP;0.85;684;465;1149;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;100;daikon.inv.unary.scalar.LowerBound;TP;TP;TP;0.9;1025;409;1434;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;101;daikon.inv.binary.sequenceString.MemberString;TP;TP;TP;0.95;957;322;1279;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;102;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;TN;0.85;1084;517;1601;100;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;103;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;TN;0.85;1071;501;1572;100;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;104;daikon.inv.binary.twoScalar.FloatNonEqual;FP;TP;FP;0.95;763;374;1137;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;105;daikon.inv.unary.scalar.NonZero;TP;TP;TP;0.95;612;331;943;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;106;daikon.inv.unary.sequence.EltNonZero;TP;TP;TP;0.95;622;311;933;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;107;daikon.inv.binary.twoScalar.IntGreaterEqual;TP;FP;FN;0.85;687;514;1201;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;108;daikon.inv.binary.twoScalar.IntGreaterEqual;TP;FP;FN;0.85;691;474;1165;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;109;daikon.inv.unary.string.IsNumeric;TP;TP;TP;0.9;741;435;1176;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;110;daikon.inv.unary.string.FixedLengthString;TP;TP;TP;0.95;775;291;1066;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;111;daikon.inv.unary.string.FixedLengthString;FP;FP;TN;0.75;768;457;1225;50;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;112;daikon.inv.unary.string.IsNumeric;TP;FP;FN;0.95;764;355;1119;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;113;daikon.inv.unary.string.dates.IsDateYYYYMMDD;TP;FP;FN;0.95;873;269;1142;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;114;daikon.inv.unary.string.dates.IsDateYYYYMMDD;TP;FP;FN;0.95;873;313;1186;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;115;daikon.inv.unary.string.IsNumeric;TP;FP;FN;0.95;808;432;1240;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;116;daikon.inv.unary.string.IsNumeric;TP;FP;FN;0.85;796;456;1252;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;117;daikon.inv.unary.string.FixedLengthString;TP;FP;FN;0.9;797;328;1125;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;118;daikon.inv.unary.string.dates.IsDateYYYYMMDD;TP;FP;FN;0.95;775;385;1160;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;119;daikon.inv.unary.string.dates.IsDateYYYYMMDD;TP;FP;FN;0.95;804;368;1172;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;120;daikon.inv.unary.string.FixedLengthString;FP;TP;FP;0.95;706;263;969;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;121;daikon.inv.unary.string.IsNumeric;TP;FP;FN;0.7;700;374;1074;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;122;daikon.inv.unary.string.FixedLengthString;TP;TP;TP;0.95;917;324;1241;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;123;daikon.inv.unary.string.FixedLengthString;TP;TP;TP;0.95;774;282;1056;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;124;daikon.inv.unary.string.FixedLengthString;TP;TP;TP;0.95;735;293;1028;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;125;daikon.inv.unary.string.IsNumeric;TP;FP;FN;0.85;733;407;1140;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;126;daikon.inv.unary.string.FixedLengthString;FP;FP;TN;0.95;762;419;1181;100;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;127;daikon.inv.unary.string.FixedLengthString;TP;TP;TP;0.95;787;309;1096;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;128;daikon.inv.unary.string.FixedLengthString;TP;FP;FN;0.9;759;376;1135;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;129;daikon.inv.unary.string.FixedLengthString;TP;FP;FN;0.85;719;339;1058;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;130;daikon.inv.unary.string.IsNumeric;TP;FP;FN;0.85;722;406;1128;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;131;daikon.inv.unary.string.IsNumeric;TP;FP;FN;0.9;712;388;1100;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;132;daikon.inv.unary.string.IsNumeric;TP;FP;FN;0.9;782;342;1124;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;133;daikon.inv.unary.stringsequence.SequenceFixedLengthString;TP;TP;TP;0.95;913;309;1222;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;134;daikon.inv.unary.stringsequence.SequenceFixedLengthString;FP;FP;TN;0.95;930;435;1365;50;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;135;daikon.inv.unary.stringsequence.SequenceFixedLengthString;TP;TP;TP;0.95;923;329;1252;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;136;daikon.inv.unary.string.FixedLengthString;TP;TP;TP;0.95;714;293;1007;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;137;daikon.inv.unary.string.IsNumeric;TP;FP;FN;0.85;748;511;1259;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;138;daikon.inv.unary.string.FixedLengthString;TP;FP;FN;0.85;942;430;1372;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;139;daikon.inv.unary.string.IsUrl;TP;TP;TP;0.95;882;362;1244;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;140;daikon.inv.binary.twoString.StdString$SubString;TP;TP;TP;0.85;1008;402;1410;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;141;daikon.inv.binary.twoString.StdString$SubString;TP;TP;TP;0.95;1050;443;1493;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;142;daikon.inv.binary.twoString.StdString$SubString;FP;FP;TN;0.9;787;436;1223;100;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;143;daikon.inv.unary.string.FixedLengthString;TP;FP;FN;0.85;649;413;1062;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;144;daikon.inv.unary.string.IsUrl;TP;TP;TP;0.95;942;351;1293;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;145;daikon.inv.unary.string.FixedLengthString;TP;TP;TP;0.95;735;282;1017;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;146;daikon.inv.unary.string.FixedLengthString;TP;TP;TP;0.95;726;294;1020;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;147;daikon.inv.unary.string.FixedLengthString;TP;TP;TP;0.9;762;373;1135;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;148;daikon.inv.unary.string.IsNumeric;TP;FP;FN;0.85;756;422;1178;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;149;daikon.inv.unary.string.FixedLengthString;TP;TP;TP;0.95;730;275;1005;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;150;daikon.inv.unary.string.FixedLengthString;TP;FP;FN;0.7;658;375;1033;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;151;daikon.inv.binary.twoString.StdString$SubString;TP;TP;TP;0.95;1051;444;1495;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;152;daikon.inv.binary.twoString.StdString$SubString;TP;TP;TP;0.95;1030;415;1445;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;153;daikon.inv.binary.twoString.StdString$SubString;TP;TP;TP;0.95;1004;384;1388;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;154;daikon.inv.binary.twoString.StdString$SubString;TP;FP;FN;0.85;1015;435;1450;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;155;daikon.inv.binary.twoString.StdString$SubString;TP;TP;TP;0.95;986;433;1419;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;156;daikon.inv.binary.twoString.StdString$SubString;TP;TP;TP;0.95;1005;396;1401;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;157;daikon.inv.binary.twoString.StdString$SubString;TP;FP;FN;0.85;1034;469;1503;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;158;daikon.inv.binary.twoString.StdString$SubString;TP;FP;FN;0.95;963;428;1391;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;159;daikon.inv.binary.twoString.StdString$SubString;TP;TP;TP;0.85;691;394;1085;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;160;daikon.inv.binary.twoString.StdString$SubString;TP;TP;TP;0.95;1019;421;1440;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;161;daikon.inv.binary.twoString.StdString$SubString;TP;FP;FN;0.85;827;511;1338;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;162;daikon.inv.binary.twoString.StdString$SubString;TP;FP;FN;0.95;834;481;1315;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;163;daikon.inv.unary.scalar.OneOfScalar;FP;FP;TN;0.9;786;367;1153;100;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;164;daikon.inv.unary.stringsequence.EltOneOfString;FP;FP;TN;0.9;1018;327;1345;500;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;165;daikon.inv.unary.stringsequence.OneOfStringSequence;FP;FP;TN;0.8;984;422;1406;100;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;166;daikon.inv.unary.string.OneOfString;FP;FP;TN;0.9;804;426;1230;100;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;167;daikon.inv.unary.scalar.OneOfScalar;FP;FP;TN;0.9;996;349;1345;500;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;168;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;TN;0.95;1087;482;1569;100;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;169;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;TN;0.85;953;525;1478;100;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;170;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;TN;0.9;1044;489;1533;100;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;171;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;TN;0.85;1074;579;1653;100;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;172;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;TN;0.7;1076;435;1511;100;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;173;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;TN;0.9;864;471;1335;500;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;174;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;TN;0.75;855;462;1317;500;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;175;daikon.inv.binary.twoScalar.IntGreaterEqual;FP;FP;TN;0.75;1151;570;1721;500;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;176;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;TN;0.9;1070;482;1552;1000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;177;daikon.inv.binary.twoScalar.NumericInt$Divides;FP;FP;TN;0.85;1088;555;1643;100;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;178;daikon.inv.binary.sequenceString.MemberString;FP;FP;TN;0.95;862;391;1253;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;179;daikon.inv.binary.sequenceString.MemberString;FP;FP;TN;0.95;987;437;1424;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;180;daikon.inv.binary.twoScalar.IntNonEqual;FP;FP;TN;0.85;936;537;1473;100;GPT-4o-mini
